"classe","roll_belt","pitch_belt","yaw_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z"
"C",1.52,4.95,-91.4,0.03,0,-0.02,-11,0,24,10,602,-312,136,-43.3,-37.2,2.91,-2.23,0.56,106,-14,-281,690,-276,-216,-90.3130871,-2.379828414,66.70830543,0.14,-0.24,-0.23,-1,-33,26,-584,178,55,149,1.78,97.8,-0.14,0.67,-0.11,59,327,-224,-262,706,441
"C",1.23,5.75,-91.5,0.05,0.02,-0.05,-20,5,21,12,604,-315,102,-40.2,19.9,3.39,-1.91,0.13,64,114,-93,731,13,166,-93.25913688,-16.13322427,61.10042782,0.13,-0.14,-0.26,-7,-35,25,-596,146,45,148,1.6,97.1,-0.16,0.02,-0.05,94,273,-246,-235,713,460
"C",1.21,5.79,-91.5,0,0.02,-0.05,-20,3,21,12,606,-315,96.8,-38.1,26.6,3.34,-1.77,0.1,50,131,-84,702,51,217,-90.45862999,-20.35607996,62.36619823,0.11,-0.1,-0.2,-9,-35,26,-594,146,51,149,1.75,97.2,-0.14,-0.03,0.03,91,267,-241,-234,713,457
"C",1.16,5.73,-91.5,-0.05,0,-0.03,-14,4,21,11,598,-310,86.4,-31.1,42.1,3.15,-1.49,0.1,10,136,-29,597,141,335,-114.0824059,-3.953104769,42.79075242,0.14,-0.08,-0.07,-2,-46,21,-597,143,59,149,2.33,97.8,-0.11,-0.06,0.03,103,273,-235,-238,718,461
"C",1.17,5.58,-91.6,-0.05,0,-0.03,-16,4,22,8,601,-314,82.4,-26.3,50.2,3.02,-1.38,0.13,-32,164,-18,518,179,396,-131.1473852,-11.4929926,23.14140972,0.21,-0.13,-0.13,-7,-59,14,-608,136,42,149,2.44,98,-0.08,0.06,0.1,91,257,-227,-228,724,451
"C",1.15,5.26,-91.6,-0.05,0,-0.02,-16,7,19,7,600,-309,78.3,-16,66,2.62,-1.12,0.3,-105,182,-18,306,264,499,-136.6090735,1.68821963,20.39884967,0.24,-0.19,-0.23,1,-58,12,-602,127,43,150,2.69,98.9,-0.03,0,0.08,92,261,-238,-226,711,442
"C",1.21,5.08,-91.7,-0.06,0,0,-15,5,19,9,606,-298,77.3,-8.45,77.5,2.47,-0.96,0.2,-157,183,-32,143,320,549,-142.5206378,-6.492563647,13.01269944,0.21,-0.16,-0.3,-4,-61,8,-610,111,23,150,2.82,98.8,-0.16,0.27,0.03,121,261,-255,-220,719,438
"C",1.23,5.01,-91.7,-0.06,0,-0.02,-14,4,18,9,598,-312,77.2,-6.72,80.2,2.33,-0.88,0.2,-158,181,-38,82,338,542,-144.8025208,-3.364950532,11.80248653,0.18,-0.06,-0.36,-2,-59,7,-618,112,22,150,2.78,98.6,-0.13,0.27,-0.03,100,263,-255,-218,720,444
"C",1.25,4.77,-91.7,-0.05,0,-0.02,-15,3,19,4,607,-319,78.2,-0.23,90.3,2.07,-0.83,0.23,-219,184,-28,-68,367,537,-143.1929608,-3.357829269,13.46948513,-0.03,0.08,-0.11,-2,-59,8,-612,108,30,150,2.62,97.4,-0.16,0.26,0.07,107,273,-250,-201,710,439
"C",1.25,4.77,-91.7,-0.02,0,-0.02,-11,0,22,1,607,-306,78.5,1.13,92.6,1.93,-0.77,0.2,-222,179,-12,-111,374,529,-144.5930216,-3.422096679,12.00380745,-0.06,0.1,-0.05,-2,-58,7,-614,102,22,150,2.67,97.2,-0.18,0.22,0.08,106,274,-251,-190,709,443
"C",1.32,4.65,-91.8,0,-0.02,-0.02,-14,3,22,0,599,-306,79.3,5.48,100,1.28,-0.5,-0.1,-239,170,-27,-209,388,517,-144.7203498,-5.515975188,11.04882324,-0.06,0.03,0.21,-3,-54,6,-606,114,23,151,2.43,96.7,0.02,0.22,0.07,119,276,-231,-179,706,430
"C",1.3,4.61,-91.8,-0.02,-0.02,-0.02,-16,6,21,9,601,-305,79.2,6.89,103,0.93,-0.32,-0.2,-241,162,-29,-245,378,513,-145.3647409,-5.229466941,10.47330393,-0.1,0.06,0.2,-3,-57,6,-614,121,34,151,2.1,96.9,0.1,0.11,0.07,104,273,-248,-179,707,418
"C",1.3,4.59,-91.9,-0.03,0,-0.03,-15,0,26,0,607,-308,78.9,7.44,105,0.51,-0.08,-0.18,-232,159,-30,-263,379,515,-119.295247,-8.459743742,36.73145458,-0.16,0.14,0.31,-4,-44,17,-612,128,33,151,1.7,96.9,0.08,0.18,-0.05,115,273,-260,-170,706,422
"C",1.27,4.59,-91.9,-0.02,0,-0.02,-13,1,25,0,602,-310,78.7,7.48,106,0.32,0,-0.25,-222,159,-27,-271,383,524,-109.0191655,-7.607755443,47.3523752,-0.19,0.19,0.52,-3,-35,18,-603,127,25,151,1.56,96.9,0.05,0.14,-0.11,102,267,-263,-175,705,416
"C",1.26,4.58,-91.9,0,0,0,-12,4,22,5,603,-315,78.3,7.4,106,0.11,0.06,-0.31,-208,160,-28,-262,370,515,-132.7680385,-23.04079665,7.619862566,-0.16,0.22,0.56,-12,-51,4,-613,132,33,151,1.45,96.8,-0.02,0.19,-0.15,108,264,-266,-168,707,418
"C",1.29,4.54,-91.9,-0.02,-0.02,0,-13,5,20,2,600,-317,77.9,7.16,106,-0.1,0.16,-0.36,-202,156,-29,-264,379,516,-139.346375,-14.40439403,10.27136089,-0.1,0.22,0.46,-7,-48,5,-610,135,39,150,1.43,96.6,-0.1,0.19,-0.18,106,266,-267,-169,703,433
"C",1.31,4.54,-92,0,-0.02,-0.02,-16,6,20,1,603,-308,77.4,6.75,106,-0.29,0.22,-0.38,-197,154,-27,-255,363,522,-122.3314048,-2.612055505,34.64156841,-0.08,0.27,0.46,-1,-36,13,-606,137,25,150,1.46,96.5,-0.16,0.21,-0.21,121,269,-266,-165,710,433
"C",1.36,4.6,-92,0,0,-0.02,-14,2,23,-1,599,-310,76.4,5.6,105,-0.64,0.34,-0.38,-200,159,-19,-240,365,544,-123.5987009,-21.55072167,25.21467801,-0.11,0.35,0.71,-12,-53,14,-604,161,23,150,1.64,96.2,-0.19,0.13,-0.18,111,258,-256,-169,705,439
"C",1.34,4.62,-92,0,0,0,-16,4,24,3,607,-307,75.4,3.86,103,-1.14,0.47,-0.39,-202,167,-3,-195,352,540,-123.4668943,-14.80463169,29.94682936,-0.13,0.42,0.52,-5,-32,10,-599,168,31,149,1.94,95.9,-0.21,0.13,-0.15,114,264,-250,-163,710,446
"C",1.39,4.61,-92,-0.03,-0.02,-0.02,-16,6,23,1,601,-315,74.5,1.44,100,-1.62,0.59,-0.28,-206,170,10,-151,345,561,-123.9933686,-5.068754786,32.66623714,-0.13,0.43,0.69,-3,-56,19,-594,189,12,149,2.34,95.6,-0.26,0.06,-0.25,122,270,-248,-160,715,462
"C",1.4,4.6,-92.1,-0.03,0,-0.03,-11,1,26,2,601,-311,74.2,-0.11,98.5,-1.86,0.66,-0.26,-209,183,28,-105,339,564,-126.2902272,-15.9504466,26.10520462,-0.06,0.35,0.51,-8,-48,13,-594,189,28,148,2.72,95.6,-0.34,-0.05,-0.23,119,265,-235,-163,711,457
"C",1.38,4.55,-92,-0.02,0.02,-0.02,-12,2,23,0,602,-318,74,-1.62,96.4,-2.15,0.71,-0.26,-207,185,36,-87,338,579,-133.1364684,-8.336563652,22.3917434,-0.02,0.34,0.41,-3,-35,8,-584,202,18,148,3.21,95.7,-0.39,-0.13,-0.23,118,264,-237,-157,711,464
"C",1.36,4.55,-92,0.02,0.02,-0.02,-15,3,21,-6,599,-306,73.8,-3.55,93.7,-2.39,0.79,-0.3,-206,189,44,-27,328,565,-118.9617296,-2.320774981,38.03986643,-0.06,0.35,0.44,-1,-40,16,-595,204,24,148,3.73,95.7,-0.39,-0.13,-0.23,125,261,-232,-158,714,463
"C",1.34,4.63,-92,0.02,0.02,-0.03,-14,4,26,4,604,-305,73.6,-7.83,87.8,-2.87,1.01,-0.43,-194,198,63,54,300,587,-98.82651228,-38.36881403,41.49439075,-0.08,0.32,0.25,-13,-29,14,-587,206,27,147,4.49,95.9,-0.22,-0.16,-0.2,142,251,-225,-168,715,473
"C",1.41,5.46,-92,0.1,0,0,-16,2,23,3,603,-307,81.8,-33.8,45.9,-4.17,1.61,-0.95,-41,119,-26,617,52,339,-48.61853923,-60.7834956,74.0864914,-0.14,0.29,0.3,-11,-9,13,-555,263,22,149,2.3,99.8,0.51,-0.05,0.3,103,274,-270,-178,719,448
"C",1.43,5.57,-92,0.1,-0.02,0.02,-15,3,21,6,601,-311,83.5,-35.5,39.8,-4.16,1.53,-0.82,-27,106,-41,654,32,315,-102.0047732,-15.09490034,52.50481935,-0.13,0.27,0.21,-3,-17,10,-564,265,11,150,1.92,100,0.4,-0.03,0.2,94,266,-267,-174,704,438
"C",1.49,5.78,-92.1,0.1,-0.02,0.02,-18,2,20,8,604,-310,87,-37.4,28.7,-4.03,1.33,-0.51,-3,86,-80,729,-36,186,-39.44832955,-3.844259002,117.4235782,-0.05,0.22,0.11,-1,-10,24,-557,272,14,150,1.34,101,0.27,-0.14,0.2,93,265,-263,-179,706,435
"C",1.51,5.9,-92.1,0.08,-0.02,0.02,-19,1,21,-1,600,-295,89.8,-38.5,22.5,-3.92,1.28,-0.43,9,77,-93,741,-51,154,-33.21281979,-12.25776016,121.5116635,-0.06,0.22,0.08,-3,-8,23,-559,264,30,151,1.24,101,0.16,-0.13,0.18,102,276,-269,-178,700,425
"C",1.66,6.23,-92.2,0.05,-0.02,0.02,-14,2,18,5,601,-309,104,-41.9,-2.02,-3.36,1.19,-0.26,62,47,-155,769,-138,-27,-8.84173143,22.25889031,133.0736401,-0.05,0.26,0.15,5,-2,22,-552,289,15,150,1.9,101,-0.26,0.03,-0.26,111,262,-247,-180,706,443
"C",1.67,6.25,-92.3,0.05,-0.02,0.02,-17,3,18,4,605,-314,108,-42.2,-8.31,-3.23,1.19,-0.25,71,40,-173,753,-168,-88,-27.11582614,11.50454215,127.5096412,-0.05,0.21,0.2,3,-7,25,-541,287,10,150,2.13,101,-0.21,-0.02,-0.25,129,263,-245,-182,718,447
"C",1.7,6.3,-92.3,0.05,0,0.02,-18,5,18,2,594,-315,112,-42.4,-13.8,-3.13,1.2,-0.23,79,38,-200,743,-190,-137,-28.35610634,-3.997868712,128.4275391,-0.02,0.18,0.18,-1,-7,24,-549,288,7,149,2.27,101,-0.14,0,-0.18,123,256,-241,-181,712,447
"C",1.81,6.42,-92.3,0.05,0,0.02,-16,5,17,-1,602,-314,131,-41.3,-39.5,-2.7,1.28,0,98,4,-270,657,-244,-273,-124.6712927,3.950790229,32.14904538,0.05,-0.11,-0.13,1,-24,8,-543,293,15,149,2.51,101,-0.03,-0.03,-0.16,102,257,-249,-183,720,462
"C",1.86,6.46,-92.4,0.05,0,0.02,-18,5,17,1,603,-312,135,-40.1,-44.9,-2.62,1.32,0.02,97,-4,-281,614,-260,-313,-34.74514012,-8.522879853,121.2176649,0.06,-0.13,-0.16,-1,-4,11,-552,291,18,149,2.59,101,-0.1,0.03,-0.15,108,263,-248,-186,724,471
"C",1.92,6.57,-92.4,0.03,0,0.02,-18,2,19,5,600,-327,141,-37.4,-54.1,-2.5,1.35,-0.03,98,-20,-307,563,-283,-356,-21.10933332,0,135.9702994,0,-0.08,0.02,0,-3,14,-547,283,10,148,2.97,101,-0.19,-0.03,-0.23,111,263,-248,-181,725,474
"C",1.92,6.6,-92.4,0.03,0,0.02,-21,2,16,6,608,-295,144,-36.1,-57.7,-2.42,1.35,-0.07,96,-31,-322,511,-292,-395,-94.17815244,-14.31842006,60.74576672,-0.02,-0.14,0.05,-3,-17,12,-548,285,17,148,3.25,101,-0.24,-0.03,-0.23,112,259,-246,-182,722,485
"C",1.97,6.7,-92.4,0,0,0,-19,4,17,2,598,-316,148,-32.9,-65.2,-2.31,1.27,-0.11,78,-48,-355,444,-310,-419,-111.0571797,-11.71310579,44.28310622,-0.1,-0.24,-0.07,-3,-23,11,-554,272,13,147,3.77,100,-0.22,0,-0.28,126,264,-254,-187,722,481
"C",1.98,6.7,-92.5,0,-0.02,0,-16,3,20,1,593,-310,149,-31.2,-68.6,-2.25,1.2,-0.15,72,-55,-375,400,-312,-445,-85.91247548,-20.80256477,66.82145859,-0.1,-0.24,-0.15,-6,-22,18,-553,274,15,147,3.91,100,-0.18,0.05,-0.25,110,247,-245,-184,720,495
"C",1.92,6.66,-92.7,0,0,-0.1,-20,4,17,2,597,-320,155,-28.2,-75.5,1.83,-0.8,0.25,42,-76,-412,328,-342,-453,-72.71626112,7.82861298,83.74800622,0.06,-0.21,-0.18,2,-17,19,-564,243,18,146,4.58,99.9,0.03,0.11,0.05,119,260,-244,-179,727,514
"C",1.66,6.64,-92.7,0.03,0,-0.05,-11,1,22,9,606,-317,152,-33.6,-66.5,2.26,-1.2,0.54,64,-64,-366,446,-357,-405,-98.08112287,-11.48660791,57.56913572,0.1,-0.34,-0.39,-4,-29,19,-570,224,23,145,4.18,99.3,-0.06,0.24,-0.28,118,275,-245,-177,729,521
"C",1.52,6.6,-92.7,-0.02,0.02,-0.03,-20,4,19,0,597,-319,144,-41,-49.3,2.94,-1.59,0.41,77,-38,-308,600,-336,-296,-49.25408519,-15.82821675,104.8992428,0.21,-0.4,-0.57,-4,-12,22,-583,209,11,144,4.83,98.8,-0.14,0.02,-0.23,130,251,-231,-173,729,544
"C",1.49,6.43,-92.6,-0.11,0.02,-0.03,-21,3,17,4,599,-313,134,-45.6,-31.9,3.34,-1.8,0.44,81,-13,-245,700,-289,-169,-81.67439934,-35.44824793,63.11562111,0.26,-0.22,-0.52,-10,-21,17,-599,180,31,144,4.67,99,0.11,-0.05,0.07,125,247,-230,-174,738,547
"C",1.35,5.6,-92.7,-0.13,0,-0.02,-16,5,14,7,605,-314,110,-47,10.1,3.76,-2.18,0.52,55,70,-116,757,-103,131,-135.3650885,-20.58376083,6.818186733,0.14,-0.03,-0.25,-9,-43,3,-601,179,14,145,3.64,100,0.18,0.06,0.2,129,255,-244,-171,723,524
"C",1.37,5.45,-92.7,-0.13,0,-0.02,-16,5,15,2,594,-298,105,-45.7,17.8,3.68,-2.06,0.31,40,100,-92,730,-58,210,-134.8164367,-2.438540917,22.12475482,0.14,-0.06,-0.28,-1,-40,9,-591,184,22,146,3.42,100,0.19,0.05,0.21,128,252,-240,-167,727,517
"C",1.36,5.32,-92.7,-0.13,0.02,-0.05,-13,0,18,-4,607,-318,99.4,-43.7,25,3.55,-1.89,0.11,21,122,-22,715,-30,227,-137.772429,-11.17574255,15.67763488,0.14,-0.1,-0.2,-5,-44,7,-597,171,15,146,3.19,100,0.18,0.05,0.28,117,261,-233,-165,719,504
"C",1.27,5.07,-92.7,-0.08,0.02,-0.02,-12,5,16,8,593,-301,89.9,-39,37.8,3.39,-1.73,0.13,-14,129,0,654,20,307,-142.9026086,-12.67176728,6.323153703,0.14,-0.16,-0.2,-6,-47,3,-601,168,23,146,2.83,100,0.06,0.14,0.08,118,283,-248,-165,731,506
"C",1.28,4.77,-92.6,-0.05,0.03,-0.05,-10,1,23,-2,597,-317,83.9,-31.3,51.1,3,-1.75,0.69,-53,157,-12,535,119,413,-144.3286769,-10.19077498,7.637281258,0.1,-0.11,-0.26,-4,-39,3,-598,163,5,146,2.79,99.9,-0.14,0.06,-0.13,114,248,-240,-157,722,509
"C",1.3,4.65,-92.5,-0.02,0.02,-0.02,-14,10,17,1,606,-304,82.1,-26.2,58.4,2.89,-1.67,0.64,-64,159,7,445,173,459,-105.9948704,6.466211832,50.59378414,-0.02,0.02,-0.26,2,-27,15,-605,159,23,146,3.01,99.7,-0.08,0,-0.03,136,266,-237,-158,725,504
"C",1.35,4.67,-92.5,0.03,0.02,-0.05,-8,2,24,-3,609,-319,80.7,-21.2,65.2,2.87,-1.57,0.43,-112,177,-4,324,249,518,-127.5547423,-4.785475041,29.11133661,-0.11,0.11,0,-2,-40,12,-598,161,14,146,2.73,99.6,0.06,0.18,-0.16,132,253,-237,-158,731,515
"C",1.3,4.92,-92.5,0.08,0,-0.05,-14,1,22,0,600,-315,78.8,-11.5,78.8,2.87,-1.32,0.11,-173,183,4,134,306,541,-102.4420088,-30.02492875,44.1400893,-0.22,0.06,0.39,-9,-26,13,-595,170,17,146,2.31,99.7,0.11,-0.03,0.08,140,256,-238,-157,722,509
"C",1.22,5.23,-92.5,0.08,-0.02,-0.03,-18,5,19,0,597,-309,77.7,-5.44,88.4,2.65,-0.98,0.07,-209,168,2,-25,337,556,-80.40747053,-5.764704349,76.33993653,-0.26,0.16,0.56,-2,-25,24,-591,167,32,146,2.12,100,0.06,-0.19,0.07,127,261,-239,-163,725,501
"C",1.23,5.36,-92.5,0.08,-0.02,-0.03,-17,2,20,-1,605,-300,77.8,-3.78,91.2,2.55,-0.93,0.2,-213,175,-6,-54,336,549,-77.92420571,-33.93529624,67.99674494,-0.24,0.24,0.62,-9,-19,17,-592,185,32,146,2.21,101,0.03,-0.19,0.05,132,264,-244,-156,722,510
"C",1.13,5.71,-92.6,0.1,0,-0.02,-16,5,23,-1,604,-312,78.7,2.77,103,2.15,-0.85,0.11,-260,155,-45,-234,366,527,-70.18693031,-27.53160173,79.46365643,-0.19,0.24,0.52,-8,-19,21,-583,210,12,147,2.8,102,0.06,-0.35,0.08,129,253,-228,-176,727,496
"C",1.14,5.82,-92.6,0.1,-0.02,-0.03,-16,6,19,-1,601,-308,79.1,4.22,105,2.07,-0.83,0.2,-262,153,-46,-255,363,542,-75.54041582,-24.73660668,75.54041582,-0.14,0.31,0.61,-5,-14,14,-584,212,21,147,2.94,102,0.08,-0.34,0.05,130,251,-228,-174,731,493
"C",1.15,6.04,-92.6,0.08,-0.02,-0.03,-18,3,22,1,601,-310,80.3,7,110,1.86,-0.72,0.23,-279,154,-55,-324,363,511,-63.81693727,-11.9428926,91.78569164,-0.18,0.27,0.49,-3,-15,20,-576,218,14,147,3.07,103,0.14,-0.24,0.05,134,246,-231,-187,723,497
"C",1.08,6.42,-92.7,0.06,0,-0.03,-17,3,21,1,601,-315,80.7,10.7,120,1.03,-0.21,-0.34,-275,142,-71,-429,373,460,-48.18592899,-105.3029571,17.4672199,-0.1,0.16,0.34,-15,-8,3,-570,229,10,148,2.32,104,0.26,-0.11,0.3,125,260,-243,-190,722,482
"C",1.09,6.5,-92.7,0.08,0,-0.02,-13,3,21,8,599,-314,80.4,11,121,0.79,-0.1,-0.38,-273,143,-79,-436,368,461,-124.4119996,-10.16514845,30.93394869,-0.08,0.13,0.36,-3,-28,9,-566,242,8,149,2.09,105,0.31,-0.13,0.38,114,266,-247,-192,723,474
"C",1.11,6.55,-92.7,0.1,0,0,-11,3,23,7,602,-313,80,11.1,122,0.56,-0.02,-0.43,-268,143,-73,-450,358,451,-96.39887073,1.676553335,60.65075955,-0.03,0.06,0.3,1,-49,34,-569,241,27,149,1.77,105,0.37,-0.13,0.39,112,270,-242,-193,715,458
"C",1.17,6.65,-92.7,0.13,-0.02,0.02,-14,5,22,11,595,-296,79.2,10.9,123,0.11,0.11,-0.41,-263,139,-71,-449,360,459,-65.20134293,-65.20134293,53.91841172,-0.03,0.08,0,-13,-13,11,-574,240,14,150,1.07,106,0.32,-0.05,0.23,103,280,-249,-194,713,448
"C",1.23,6.83,-92.7,0.13,-0.02,0,-16,4,18,5,602,-320,78.2,10.2,123,-0.32,0.27,-0.36,-262,140,-59,-438,354,474,-66.22575182,-4.921175787,90.60452299,-0.02,0.1,0.07,-2,-25,32,-574,243,3,150,0.91,106,0.1,-0.13,0.03,93,270,-247,-192,717,439
"C",1.25,7.38,-92.9,0.08,-0.02,-0.02,-20,2,19,3,601,-312,74.1,4.14,116,-2.15,0.75,-0.72,-306,174,23,-303,343,536,-74.92842973,-9.094061948,81.32476126,0.02,0.08,0.05,-2,-15,16,-564,257,17,150,0.6,106,0.1,0.05,0.02,111,251,-247,-196,709,447
"C",1.31,7.54,-93,0.05,0,0,-17,5,17,3,596,-314,70,-3.3,106,-3.37,1.09,-1.26,-287,177,65,-138,278,603,-103.2563208,-5.368927481,53.49559071,0.03,-0.02,0.03,-2,-32,19,-567,260,23,151,-0.02,106,0.18,0.05,0.15,114,270,-244,-195,703,434
"C",1.41,7.52,-93,0.02,0,0,-17,3,18,3,597,-313,67.6,-13,93.9,-4.27,1.19,-1.28,-264,183,92,37,225,614,-75.3772542,-8.060422136,81.05303007,0.02,-0.1,-0.07,-2,-17,18,-565,254,3,151,-0.75,106,0.16,0.1,0.05,114,271,-245,-187,708,427
"C",1.48,7.47,-93,0,0.02,-0.02,-20,5,17,10,597,-306,68.4,-24.1,78,-4.8,1.19,-1.25,-174,146,68,286,137,571,-83.02574974,-3.209703807,73.95047075,-0.06,-0.13,-0.05,-1,-23,21,-571,251,-1,151,-1.2,105,0.1,0.02,0.03,112,265,-251,-183,706,416
"C",0.8,5.76,-92.8,-0.02,0,-0.03,-20,3,21,0,602,-309,133,-43,-29.4,3.28,-1.45,0.38,80,-12,-249,715,-273,-165,-100.3345852,10.56054402,55.51211676,-0.14,0.03,0.39,3,-24,15,-603,155,8,149,-2.67,106,0,0.03,-0.03,102,274,-233,-223,719,459
"C",0.79,5.78,-92.8,-0.02,0,-0.03,-16,2,24,3,600,-296,130,-44.6,-23.9,3.34,-1.48,0.41,74,-6,-236,744,-255,-98,-138.768551,-10.94720798,14.61915859,-0.11,0.08,0.49,-3,-27,4,-604,158,0,149,-2.7,106,0.02,0.02,-0.05,96,271,-231,-221,712,450
"C",0.84,6.19,-92.7,0.05,0.02,-0.02,-18,3,25,-2,608,-312,77.3,-31.1,59.4,3.24,-1.38,0.44,-45,132,12,509,65,460,-121.6439985,6.398934335,34.80268789,0.05,0.16,0.48,3,-44,16,-583,212,16,149,-3.02,107,0.13,-0.19,0.08,92,272,-234,-225,720,449
"C",0.99,6.35,-92.8,0.05,-0.02,0.02,-14,4,21,5,603,-318,73.2,-20.2,72.6,2.75,-1.36,0.49,-101,139,44,298,173,565,-127.6561762,-17.48946921,23.41393616,0.02,0.13,0.23,-6,-33,8,-584,215,-7,149,-2.56,109,0.16,-0.71,-0.05,71,313,-226,-246,711,453
"C",1.14,6.44,-92.8,0.05,0,0.02,-17,4,18,2,599,-314,72.3,-13.2,80.7,2.42,-1.03,0.13,-139,146,45,157,232,598,-61.87709018,-18.4208776,91.69189165,-0.16,0.24,0.28,-6,-19,26,-573,231,-1,149,-1.02,113,0.11,-1.14,-0.21,55,348,-225,-281,715,453
"C",1.2,6.46,-92.8,0.03,0,0.02,-18,3,20,14,600,-307,71.7,-11.2,83.3,2.39,-0.9,-0.07,-148,140,55,127,234,596,-66.72813369,-31.45897426,80.66811856,-0.16,0.26,0.31,-9,-18,21,-575,235,-4,148,-0.36,114,0.14,-1.32,-0.36,43,344,-222,-303,714,466
"C",1.3,6.54,-92.9,0.03,-0.02,0,-15,3,20,1,603,-313,70.3,-6.2,90.4,2.12,-0.66,-0.15,-183,129,23,-1,251,607,-102.431356,-8.554004511,53.82271488,-0.27,0.4,0.46,-2,-20,12,-570,246,8,148,2.48,119,0.18,-1.81,-0.23,26,330,-220,-355,706,482
"C",1.53,6.57,-93.1,-0.03,-0.02,-0.03,-19,3,16,5,603,-325,72.8,4.09,104,0.75,-0.43,0.41,-237,122,-21,-223,295,574,-84.67168008,-4.4079538,72.21226075,-0.06,-0.05,0.02,-1,-17,15,-563,260,3,146,15,140,0.29,-2.62,-0.51,-54,315,-206,-562,607,512
"C",1.51,6.57,-93.1,-0.02,-0.02,-0.03,-18,2,18,2,597,-309,73.3,4.69,105,0.61,-0.35,0.34,-239,123,-28,-232,305,573,-102.865904,-16.38961805,51.15050411,-0.1,-0.08,0.07,-4,-21,12,-566,258,0,147,16.5,143,0.35,-2.62,-0.48,-72,293,-208,-585,583,510
"C",1.51,6.53,-93.1,0.05,0,0,-18,2,19,-4,601,-315,74.7,6.22,107,0.16,-0.13,0.2,-253,102,-60,-259,311,562,-47.2140925,-33.71080396,97.35693932,0.03,-0.13,-0.2,-8,-11,20,-566,252,3,150,24.6,157,-0.03,-2.42,-0.54,-128,216,-219,-655,428,479
"C",1.55,6.69,-93.2,0.05,0.02,0,-17,5,20,1,603,-322,75.5,6.89,108,0,-0.14,0.1,-266,97,-74,-263,318,556,-96.8,-25.6,53.2,0.08,-0.18,-0.23,-8,-26,16,-574,241,14,153,30.2,167,0.18,-2.28,-0.23,-134,162,-198,-678,294,462
"C",1.6,6.74,-93.1,0.05,0.02,-0.02,-18,4,18,5,606,-318,75.5,7.22,108,-0.05,-0.18,-0.02,-264,104,-86,-267,319,565,-97.36814735,-27.92697366,51.21483889,0.1,-0.26,-0.34,-9,-27,16,-579,232,17,156,31.8,173,0.37,-2.07,0,-164,148,-197,-672,238,431
"C",1.6,6.81,-93.1,0.03,0.02,-0.03,-19,6,19,5,595,-312,75.4,7.54,108,-0.03,-0.16,-0.03,-263,107,-91,-267,320,561,-80.91600759,-3.4469101,76.04471916,0.11,-0.29,-0.41,-1,-21,20,-578,220,9,160,32.9,178,0.31,-1.96,0,-204,124,-203,-670,176,409
"C",1.58,6.83,-93.1,0.02,0,-0.05,-19,5,18,2,602,-318,75.4,7.68,108,-0.02,-0.14,-0.03,-258,114,-88,-270,320,558,-81.0342893,3.623410597,75.91393752,0.11,-0.27,-0.36,1,-20,19,-583,206,12,161,33.4,-180,0.21,-1.77,-0.05,-222,130,-206,-666,138,386
"C",1.54,6.85,-93.1,0.02,0,-0.07,-16,1,22,9,602,-316,75.4,7.83,108,0.02,-0.14,-0.03,-259,113,-91,-273,312,562,-95.49934801,-6.050431418,61.19202749,0.13,-0.24,-0.36,-2,-27,19,-585,214,10,162,33.9,-178,0.18,-1.7,-0.16,-202,118,-207,-654,97,373
"C",1.25,6.85,-93,0.02,0.02,-0.05,-18,4,21,8,596,-312,74.9,8.27,109,-0.02,-0.08,-0.08,-260,107,-96,-280,318,565,-42.55398542,17.2864876,110.7148718,0.13,-0.18,-0.28,5,-12,26,-595,187,11,166,36.3,-171,-0.31,-0.63,-0.52,-182,1,-211,-637,12,356
"C",1.17,6.78,-93,-0.02,0.02,-0.05,-18,2,18,4,600,-310,74.5,8.5,109,0.02,-0.11,-0.1,-280,90,-107,-278,314,572,-95.17822542,-27.49342323,53.84459286,0.1,-0.08,-0.18,-9,-27,17,-596,189,16,164,37.9,-172,-0.31,0.29,-0.38,-146,-34,-206,-640,21,367
"C",1.03,6.5,-92.9,-0.06,0.02,-0.03,-17,3,20,2,601,-298,75.6,10,110,0.27,-0.26,0.15,-273,90,-92,-300,313,549,-136.0971945,-9.328452139,18.73934092,0.06,0.06,-0.05,-4,-42,8,-593,180,10,160,37.7,179,0.02,1.36,0.15,-224,63,-207,-658,120,393
"C",1.02,6.41,-92.9,-0.06,0,-0.03,-17,5,20,2,602,-297,75.8,10.4,111,0.24,-0.26,0.08,-278,94,-92,-312,321,552,-138.2672565,-13.2628836,13.2628836,0.06,0.03,-0.11,-7,-52,7,-597,186,4,159,37.1,176,-0.11,1.45,0.07,-218,74,-210,-658,123,399
